text,annotation
"Hill Farming Act, 1956 c. 72. An Act to extend the time within which livestock rearing land improvement schemes may be submitted under the Hill Farming Act, 1946, increase the maximum amount that may be paid in the aggregate by way of grants in respect of the cost of work done in accordance with such schemes and extend the time within which the said maximum may be further increased by order of the Minister of Agriculture, Fisheries and Food and the Secretary of State; and to prolong the powers under that Act of those Ministers to make subsidy payments in respect of hill sheep and hill cattle",4
"Consolidated Fund (No. 1) Act, 1927 c. 2. An Act to apply certain sums out of the Consolidated Fund to the service of the years ending on the thirty-first day of March, one thousand nine hundred and twenty-six, one thousand nine hundred and twenty-seven, and one thousand nine hundred and twenty-eight",20
"Overseas Trade Guarantees Act 1939 c. 47. An Act to extend the powers of the Board of Trade to give guarantees for the purpose of establishing or encouraging overseas trade; to enable the Board to acquire and dispose of securities guaranteed by them under this Act or under the Export Guarantees Act, 1939, and for purposes connected with the matters aforesaid",18
"Local Government Act 1966 c. 42. An Act to make further provision, in relation to England and Wales, with respect to the payment of grants to local authorities, rating and valuation, the classification and lighting of highways and the powers of local authorities to place staff and facilities at the disposal of Ministers concerned with highways and to make payments offsetting the effect of the selective employment tax; to repeal or amend certain enactments relating to local licences and registrations; and for purposes connected with the matters aforesaid",20
"Park Lane Improvement Act, 1958 c. 63. An Act to authorise the London County Council to carry out certain street improvements in the vicinity of Park Lane partly on lands comprised in Hyde Park and the Green Park and partly on other lands; and for purposes connected therewith",10
"Trading with the Enemy (Amendment) Act 1918 c. 31. An Act to amend the enactments relating to Trading with the Enemy, and to extend temporarily certain of those enactments to the carrying on of banking business after the termination of the present war",18
"Town and Country Planning (Scotland) Act 1932 c. 49. An Act to authorise the making of schemes with respect to the development and planning of land in Scotland, whether urban or rural, and in that connection to repeal and re-enact with amendments, the enactments relating to town planning; to provide for the protection of rural amenities and the preservation of buildings and other objects of interest or beauty; to facilitate the acquisition of land in Scotland for garden cities; and to make other provision in connection with the matters aforesaid",14
"Appropriation Act, 1925 c. 57. An Act to apply a sum out of the Consolidated Fund to the service of the year ending on the thirty-first day of March, one thousand nine hundred and twenty-six, and to appropriate the Supplies granted in this Session of Parliament",20
"Representation of the People Act 1993 (c.29). An Act to secure that members of the regular army who, except for the purposes of training, are required to serve only in Northern Ireland are not regarded as members of the forces for the purposes of the Representation of the People Act 1983.",2
"National Insurance (Part II.) (Munition Workers) Act, 1916 c. 20. An Act to extend the provisions of the National Insurance Act, 1911, relating to unemployment insurance to certain trades and employments in connection with the present war",5
"Small Landholders and Agricultural Holdings (Scotland) Act 1931 c. 44. An Act to amend the Small Landholders (Scotland) Acts, 1886 to 1919, and the Agricultural Holdings (Scotland) Act, 1923",4
Naval and Marine Forces (Temporary Release from Service) Act 1940 c. 4. An Act to provide for the release and recall of men serving in the royal navy or the royal marine forces,16
Scotch Whisky Act 1988 (c.22). An Act to make provision as to the definition of Scotch whisky and as to the production and sale of whisky; and for connected purposes.,15
Tribunals and Inquiries Act 1971 c. 62. An Act to consolidate the Tribunals and Inquiries Acts 1958 and 1966 as amended,12
"Electricity Act, 1947 c. 54. An Act to provide for the establishment of a British Electricity Authority and Area Electricity Boards and for the exercise and performance by that Authority and those Boards and the North of Scotland Hydro-Electric Board of functions relating to the supply of electricity and certain other matters; for the transfer to the said Authority or any such Board as aforesaid of property, rights, obligations and liabilities of electricity undertakers and other bodies; to amend the law relating to the supply of electricity; to make certain consequential provision as to income tax; and for purposes connected with the matters aforesaid",8
"Adoption of Children Act, 1926 c. 29. An Act to make provision for the adoption of infants",12
