"","id","year","majortopic","subtopic","official_id","titre","summary","type","legislature","original_topic","original_subtopic","day","month","date1","date2","divided_government","divided_legislature"
"2778",1930,1999,20,"2001","99-1038","Loi portant ratification des ordonnances n° 98-520 du 24 juin 1998, n° 98-521 du 24 juin 1998, n° 98-523 du 24 juin 1998, n° 98-526 du 24 juin 1998, n° 98-776 du 2 septembre 1998, n° 98-777 du 2 septembre 1998 prises en application de la loi n° 98-145 du 6 ma","Ordonnance n° 98-520 du 24 juin 1998 relative à l'action foncière, aux offices d'intervention économique dans le secteur de l'agriculture et de la pêche et à l'aide au logement dans la collectivité territoriale de Mayotte ;
 - Ordonnance n° 98- 521 du 24 juin 1998 portant extension et adaptation de règles acoustiques et thermiques en matière de construction dans les départements d'outre-mer, de règles de sécurité et d'accessibilité des bâtiments dans la collectivité territoriale de Saint-Pierre-et-Miquelon et du régime de l'épargne logement en Nouvelle-Calédonie et en Polynésie française et modifiant le code de la construction et de l'habitation ; 
- Ordonnance n° 98-523 du 24 juin 1998 relative au régime de la pêche maritime dans le territoire des terres australes et antarctiques françaises ;
 - Ordonnance n° 98-526 du 24 juin 1998 réglementant l'urbanisme commercial dans la collectivité territoriale de Mayotte ; 
- Ordonnance n° 98-776 du 2 septembre 1998 relative à l'adhésion des chambres d'agriculture de Nouvelle-Calédonie et de Polynésie française à l'assemblée permanente des chambres d'agriculture et modifiant le code rural ; 
- Ordonnance n° 98-777 du 2 septembre 1998 portant dispositions particulières aux cessions à titre gratuit des terres appartenant au domaine privé de l'Etat en Guyane et modifiant le code du domaine de l'Etat (partie législative).","Loi",11,20,2001,9,12,19991209,199912,3,1
"2779",1932,1999,20,"2001","99-1121","Loi portant ratification des ordonnances n° 98-580 du 8 juillet 1998, n° 98-582 du 8 juillet 1998 n° 98-728 du 20 août 1998, n° 98-732 du 20 août 1998, n° 98-774 du 2 septembre 1998 prises en application de la loi n° 98-145 du 6 mars 1998 portant habilitation du Gouvernement à prendre, par ordonnances, les mesures nécessaires à l'actualisation et à l'adaptation du droit applicable outre-mer ","Ordonnance n° 98-580 du 8 juillet 1998 relative au délai de déclaration des naissances en Guyane ; 
- Ordonnance n° 98-582 du 8 juillet 1998 relative au régime de l'enseignement supérieur dans les territoires d'outre-mer du Pacifique ; 
- Ordonnance n° 98-728 du 20 août 1998 portant actualisation et adaptation de certaines dispositions de droit pénal et de procédure pénale dans les territoires d'outre-mer et les collectivités territoriales de Mayotte et de Saint-Pierre-et-Miquelon ;  
- Ordonnance n° 98-732 du 20 août 1998 relative à l'application de l'article 21-13 du code civil à Mayotte ; 
- Ordonnance n° 98-774 du 2 septembre 1998 portant extension et adaptation aux départements, collectivités territoriales et territoires d'outre-mer de dispositions concernant le droit civil, le droit commercial et certaines activités libérales.","Loi",11,20,2001,28,12,19991228,199912,3,1
"2780",1933,1999,20,"2001","99-1122","portant ratification des ordonnances n° 98-524 du 24 juin 1998, n° 98-525 du 24 juin 1998, n° 98-581 du 8 juillet 1998 et n° 98-775 du 2 septembre 1998 prises en application de la loi n° 98-145 du 6 mars 1998 portant habilitation du Gouvernement à prendre, par ordonnances, les mesures nécessaires à l'actualisation et à l'adaptation du droit applicable outre-mer ","Ordonnance n° 98-524 du 24 juin 1998 portant dispositions relatives à la déclaration périodique entre les départements de la Guadeloupe et de la Martinique ;
 - Ordonnance n° 98-581 du 8 juillet 1998 portant actualisation et adaptation des règles relatives aux garanties de recouvrement et à la procédure contentieuse en matière d'impôts en Polynésie française ; 
- Ordonnance n° 98-775 du 2 septembre 1998 relative au régime des activités financières dans les territoires d'outre-mer et les collectivités territoriales de Mayotte et de Saint-Pierre-et-Miquelon.","Loi",11,20,2001,28,12,19991228,199912,3,1
"2781",1934,1999,20,"2001","99-1123","Loi portant ratification des ordonnances n° 98-522 du 24 juin 1998, n° 98-731 du 20 août 1998, n° 98-773 du 2 septembre 1998 prises en application de la loi n° 98-145 du 6 mars 1998 portant habilitation du Gouvernement à prendre, par ordonnances, les mesures nécessaires à l'actualisation et à l'adaptation du droit applicable outre-mer 
","Ordonnance no 98-522 du 24 juin 1998 portant actualisation et adaptation du droit du travail dans les territoires, collectivités et départements d'outre-mer 
- Ordonnance no 98-731 du 20 août 1998 portant adaptation aux départements d'outre-mer, à la Nouvelle-Calédonie et à la collectivité territoriale de Saint-Pierre-et-Miquelon de diverses dispositions relatives aux affaires sanitaires et sociales 
- Ordonnance no 98-773 du 2 septembre 1998 portant extension et adaptation en Nouvelle-Calédonie du titre III intitulé « Des organes, tissus, cellules et produits du corps humain » du livre VI du code de la santé publique","Loi",11,20,2001,28,12,19991228,199912,3,1
"2782",1937,1999,20,"2001","99-1126","Loi modifiant le code des collectivités territoriales et relatif à la prise en compte du recensement général de la population de 1999 pour la répartition des dotations de l'Etat aux collectivités locales","Politique de modernisation des finances locales, traduite notamment par la mise en place d'un contrat de croissance et de solidarité qui a sensiblement amélioré les conditions d'attribution et surtout de péréquation des concours financiers de l'Etat aux collectivités locales. Par ailleurs, la loi n° 99-586 du 12 juillet 1999 relative au renforcement et à la simplification de la coopération intercommunale permet une répartition de la dotation globale de fonctionnement mieux adaptée aux exigences de l'intercommunalité, notamment pour les groupements à taxe professionnelle unique. Le présent projet de loi s'inscrit dans cette politique, en prévoyant tout d'abord les dispositions qui s'avèrent indispensables pour assurer une répartition équilibrée de la dotation globale de fonctionnement à la suite du recensement général de la population de 1999. En effet, l'impact des variations de population souvent considérables au niveau de chaque commune pourrait, à droit constant, entraîner de fortes variations d'attributions susceptibles d'affecter l'équilibre des budgets locaux. Pour ces raisons, il apparaît nécessaire de prévoir des dispositifs de lissage. ","Loi",11,20,2001,38,12,19991238,199912,3,1
"2783",1875,1999,20,"2004","99-423 ","loi autorisant la ratification de la convention établie sur la base de l'article K. 3, paragraphe 2, point c, du traité sur l'Union européenne relative à la lutte contre la corruption impliquant des fonctionnaires des Communautés européennes ou des fonctionnaires des Etats membres de l'Union européenne","La convention ratifiée par ce projet de loi vise à définir des comportements de corruption active et de corruption passive dans lesquels sont impliqués des fonctionnaires communautaires ou nationaux. 
Elle compléte les efforts des Etats membres de l'Union pour une approche harmonisée de l'incrimination des comportements constitutifs de corruption et, en généralisant l'incrimination des comportements, autorise ainsi une lutte plus efficace contre de tels actes ayant des ramifications internationales.","Loi",11,20,2004,27,5,19990527,199905,3,1
"2784",1900,1999,20,"2017","99-882","Loi relative à la substitution, à l'expression ""aux opérations effectuées en Afrique du Nord"", de l'expression ""à la guerre d'Algérie ou aux combats en Tunisie et au Maroc""","Substitution des nouvelles expressions dans les textes relatifs aux anciens combattants","Loi",11,20,2017,18,10,19991018,199910,3,1
"2785",1838,1999,20,"2018","99-128","Loi portant modification de la loi du 3 mai 1996 relative au développement du volontariat dans le corps de sapeurs-pompiers","Conditions à remplir par le sapeur-pompier volontaire pour bénéficier de l'allocation de vétérance. Montant de l’allocation. Financement des deux composantes de l'allocation de vétérance entièrement à la charge des collectivités territoriales et des établissements publics","Loi",11,20,2018,23,2,19990223,199902,3,1
"2786",1982,2000,20,"2001","2000-391","Loi organisant une consultation de la population de Mayotte","Une consultation sera organisée avant le 31 juillet 2000 afin que la population de Mayotte donne son avis sur l'accord sur l'avenir de Mayotte signé à Paris le 27 janvier 2000 et publié au Journal officiel de la République française le 8 février 2000. Organisation, modalités du scrutin.","Loi",11,20,2001,1,1,20000101,200001,3,1
"2787",2018,2000,20,"2001","2000-1232","Loi tendant à permettre aux conseillers d'arrondissement de siéger au conseil d'une communauté urbaine","Les villes de Paris, Lyon et Marseille ont une organisation administrative particulière. A cet effet, la loi a créé une nouvelle instance représentative : le conseil d'arrondissement ; il est composé des conseillers municipaux et des conseillers d'arrondissement élus dans l'arrondissement ou le groupe d'arrondissement. Le conseil d'arrondissement a un rôle consultatif sur toute affaire intéressant la commune ; il a aussi des attributions délibératives et de gestion sur l'implantation et les programmes d'aménagement d'équipements principalement destinés aux habitants de l'arrondissement (tels les crèches, les petits espaces verts, les maisons de jeunes, les gymnases, les stades ...) ; il supporte leurs dépenses de fonctionnement. Intervenant donc dans des domaines intéressant les citoyens au quotidien sur une partie du territoire de la commune, les conseillers d'arrondissement participent pleinement à la gestion et au développement d'un territoire. C'est pourquoi, au moment où l'intercommunalité connaît un nouvel essor, il paraît opportun que les conseillers d'arrondissement puissent siéger au conseil de la communauté urbaine.","Loi",11,20,2001,11,7,20000711,200007,3,1
"2788",2016,2000,20,"2001","2000-1207","Loi d'orientation pour l'outre-mer","","Loi",11,20,2001,31,12,20001231,200012,3,1
"2789",1971,2000,20,"2012","2000-295","Loi relative à la limitation du cumul des mandats électoraux et des fonctions et à leurs conditions d'exercice","Loi sur le non cumul des mandats","Loi",11,20,2012,1,1,20000101,200001,3,1
